sequence_id,sequence_length,gap_count,gap_fraction,mean_pairwise_distance,entropy_contribution,distance_to_consensus,gene_id
rhyPub2m_RHYNC_Chr02_002756,136,0,0.0,0.019236483935517253,0.08282056225341723,0.007352941176470588,OG0000103_H3
rhyPub2m_RHYNC_Chr02_024028,136,0,0.0,0.01189273093290343,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr02_021127,136,0,0.0,0.02057517114082942,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr02_013880,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr03_019621,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr03_002643,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr03_004410,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr03_004819,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr03_016207,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr03_015846,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr03_013962,136,0,0.0,0.01189273093290343,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr03_008440,136,0,0.0,0.01189273093290343,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr04_002608,136,0,0.0,0.01189273093290343,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr04_015314,136,0,0.0,0.01189273093290343,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr04_012552,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr05_000765,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
rhyPub2m_RHYNC_Chr05_006403,136,0,0.0,0.020575171140829424,0.046356108691019644,0.029411764705882353,OG0000103_H3
rhyPub2m_RHYNC_Chr05_009328,136,0,0.0,0.011892730932903429,0.02052883273582868,0.0,OG0000103_H3
R_barbata_hap1_chrs_RHYNC_chr3_RagTag_004708,252,364,0.5909090909090909,0.569746598081211,2.295763860459558,0.5238095238095238,OG0000122_Skp1
R_barbata_hap2_chrs_RHYNC_chr3_RagTag_004322,296,320,0.5194805194805194,0.5513951425709821,2.134651458779643,0.49324324324324326,OG0000122_Skp1
R_holoschoenoides_hap1_chr_RHYNC_Chr1_RagTag_h1_000605,179,437,0.7094155844155844,0.6233510567948164,2.6052558090486753,0.5307262569832403,OG0000122_Skp1
R_holoschoenoides_hap1_chr_RHYNC_Chr1_RagTag_h1_001829,391,225,0.3652597402597403,0.5602105574855973,1.9787769083147897,0.47058823529411764,OG0000122_Skp1
R_holoschoenoides_hap1_chr_RHYNC_Chr3_RagTag_h1_004892,317,299,0.48538961038961037,0.5661349251352206,2.126747497371016,0.47318611987381703,OG0000122_Skp1
R_holoschoenoides_hap1_chr_RHYNC_Chr3_RagTag_h1_003276,200,416,0.6753246753246753,0.5465674765857872,2.2873783431443444,0.49,OG0000122_Skp1
R_holoschoenoides_hap1_chr_RHYNC_Chr5_RagTag_h1_002205,137,479,0.7775974025974026,0.5061163908856452,2.2087521025195196,0.5109489051094891,OG0000122_Skp1
R_holoschoenoides_hap2_chr_RHYNC_Chr1_RagTag_h2_000652,145,471,0.7646103896103896,0.5461629479794382,2.4605425069843485,0.5172413793103449,OG0000122_Skp1
R_holoschoenoides_hap2_chr_RHYNC_Chr1_RagTag_h2_001917,379,237,0.3847402597402597,0.557981082178527,1.9628528412904431,0.46965699208443273,OG0000122_Skp1
R_holoschoenoides_hap2_chr_RHYNC_Chr1_RagTag_h2_003697,254,362,0.5876623376623377,0.6278686420366186,2.834635872714678,0.5669291338582677,OG0000122_Skp1
R_holoschoenoides_hap2_chr_RHYNC_Chr3_RagTag_h2_004767,370,246,0.39935064935064934,0.5690912564083072,2.1691853797297456,0.4837837837837838,OG0000122_Skp1
R_holoschoenoides_hap2_chr_RHYNC_Chr4_RagTag_h2_003610,265,351,0.5698051948051948,0.6422486201933012,2.8958696845172422,0.5622641509433962,OG0000122_Skp1
R_holoschoenoides_hap2_chr_RHYNC_Chr5_RagTag_h2_002158,137,479,0.7775974025974026,0.5061163908856452,2.2087521025195196,0.5109489051094891,OG0000122_Skp1
Rbreviuscula.hap1.chr_RHYNC_Chr1_h1_000880,91,525,0.8522727272727273,0.5502660522402655,2.5905844815347696,0.4945054945054945,OG0000122_Skp1
Rbreviuscula.hap1.chr_RHYNC_Chr4_h1_002521,96,520,0.8441558441558441,0.4701277315574231,1.5476180528254526,0.2604166666666667,OG0000122_Skp1
Rbreviuscula.hap1.chr_RHYNC_Chr4_h1_002783,312,304,0.4935064935064935,0.5658623674057442,2.0051125919002044,0.5192307692307693,OG0000122_Skp1
Rbreviuscula.hap1.chr_RHYNC_Chr5_h1_000181,365,251,0.4074675324675325,0.4847352679356066,1.5287318601268485,0.3178082191780822,OG0000122_Skp1
Rbreviuscula.hap1.chr_RHYNC_Chr5_h1_005013,158,458,0.7435064935064936,0.4435141456373474,1.40555549287424,0.26582278481012656,OG0000122_Skp1
Rbreviuscula.hap1.chr_RHYNC_Chr5_h1_002396,529,87,0.14123376623376624,0.5584120187793247,1.779300320491862,0.30812854442344045,OG0000122_Skp1
Rbreviuscula.hap2.chr_RHYNC_Chr2_h2_005436,232,384,0.6233766233766234,0.5617767036850768,2.3167199718936367,0.4525862068965517,OG0000122_Skp1
Rbreviuscula.hap2.chr_RHYNC_Chr4_h2_002809,330,286,0.4642857142857143,0.6072976514282452,2.285428653228811,0.5545454545454546,OG0000122_Skp1
Rbreviuscula.hap2.chr_RHYNC_Chr5_h2_000425,163,453,0.7353896103896104,0.6165081903691132,1.665471479413787,0.32515337423312884,OG0000122_Skp1
Rbreviuscula.hap2.chr_RHYNC_Chr5_h2_002507,135,481,0.7808441558441559,0.4528531191386364,0.9679817244089581,0.17777777777777778,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr1_h1_001990,584,32,0.05194805194805195,0.5115797678895206,1.6467092891436346,0.3904109589041096,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr3_h1_002512,395,221,0.3587662337662338,0.6389697003613304,3.1211656544363744,0.5873417721518988,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr3_h1_001018,433,183,0.29707792207792205,0.5265427636086389,2.032311559432274,0.45496535796766746,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr5_h1_002579,501,115,0.18668831168831168,0.580347214509365,2.2658516253153853,0.5049900199600799,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr5_h1_001895,55,561,0.9107142857142857,0.5324249504422861,2.3275966192997566,0.5454545454545454,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr6_h1_002281,182,434,0.7045454545454546,0.5412110192259897,2.205616875192849,0.5054945054945055,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr6_h1_001510,402,214,0.3474025974025974,0.5979126438703272,2.597590841764899,0.5373134328358209,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr7_h1_002636,383,233,0.3782467532467532,0.6151826399267541,2.5555545329777294,0.5509138381201044,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr7_h1_001033,222,394,0.6396103896103896,0.5398751852536217,2.1370987844264318,0.49099099099099097,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr7_h1_001610,566,50,0.08116883116883117,0.493516753496668,1.6937419205891604,0.3674911660777385,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr8_h1_000679,151,465,0.7548701298701299,0.5139892002412675,2.070174800318706,0.47019867549668876,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr8_h1_001322,229,387,0.6282467532467533,0.6161024556046065,2.354037883758731,0.5327510917030568,OG0000122_Skp1
Rcephalotes.hap1.chr_RHYNC_chr9_h1_001874,552,64,0.1038961038961039,0.5111152331954897,1.693463769459494,0.391304347826087,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr1_h2_004433,406,210,0.3409090909090909,0.5188658101337273,1.7974946735204904,0.4211822660098522,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr1_h2_003270,241,375,0.6087662337662337,0.6657866140173614,2.750663109926552,0.5767634854771784,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr3_h2_001749,258,358,0.5811688311688312,0.633998070439962,2.4966334150361633,0.5581395348837209,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr4_h2_002191,382,234,0.37987012987012986,0.535677321788235,2.0044736032188992,0.45287958115183247,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr5_h2_001012,458,158,0.2564935064935065,0.53541490000642,1.845094732364688,0.4388646288209607,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr5_h2_001131,55,561,0.9107142857142857,0.5334412216501356,2.3498219360513284,0.5636363636363636,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr7_h2_002909,208,408,0.6623376623376623,0.5449504595679967,2.096696151869494,0.4807692307692308,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr7_h2_002169,221,395,0.6412337662337663,0.3981209626092476,1.3480752369881817,0.334841628959276,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr8_h2_002731,532,84,0.13636363636363635,0.5383161374652258,1.7024261917864583,0.3966165413533835,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr8_h2_002435,373,243,0.3944805194805195,0.6029957129272816,2.581644866502949,0.5388739946380697,OG0000122_Skp1
Rcephalotes.hap2.chr_RHYNC_chr9_h2_002498,407,209,0.3392857142857143,0.5068854435065411,1.8263264213312864,0.3857493857493858,OG0000122_Skp1
Rcolorata.hap1.chr_RHYNC_Chr1_h1_004122,441,175,0.2840909090909091,0.569216904468212,2.1614232196246856,0.5011337868480725,OG0000122_Skp1
Rcolorata.hap1.chr_RHYNC_Chr1_h1_002633,112,504,0.8181818181818182,0.6971203433036876,3.822311171187596,0.6785714285714286,OG0000122_Skp1
Rcolorata.hap1.chr_RHYNC_Chr3_h1_002398,181,435,0.7061688311688312,0.5479173213622479,2.2560767881284236,0.46408839779005523,OG0000122_Skp1
Rcolorata.hap1.chr_RHYNC_Chr5_h1_004378,215,401,0.650974025974026,0.41537726942737396,1.3185456681077539,0.2372093023255814,OG0000122_Skp1
Rcolorata.hap2.chr_RHYNC_Chr1_h2_006530,33,583,0.9464285714285714,0.26935771053945917,2.5385627636711887,0.45454545454545453,OG0000122_Skp1
Rcolorata.hap2.chr_RHYNC_Chr2_h2_001917,230,386,0.6266233766233766,0.40533700231772835,1.26957353886376,0.22608695652173913,OG0000122_Skp1
Rcolorata.hap2.chr_RHYNC_Chr3_h2_000577,498,118,0.19155844155844157,0.5487283385760359,1.6458068283589067,0.42369477911646586,OG0000122_Skp1
Rcolorata.hap2.chr_RHYNC_Chr3_h2_002829,119,497,0.8068181818181818,0.684428037450132,3.5738963972044884,0.6386554621848739,OG0000122_Skp1
Rcolorata.hap2.chr_RHYNC_Chr3_h2_003172,601,15,0.024350649350649352,0.5238563486994482,1.560375999584309,0.41098169717138106,OG0000122_Skp1
Rcolorata.hap2.chr_RHYNC_Chr4_h2_001618,295,321,0.5211038961038961,0.4977366016159546,1.7880860275056856,0.3254237288135593,OG0000122_Skp1
Rcolorata.hap2.chr_RHYNC_Chr5_h2_000889,601,15,0.024350649350649352,0.5348056813266915,1.6830586427074763,0.40931780366056575,OG0000122_Skp1
Rcolorata.hap2.chr_RHYNC_Chr5_h2_003280,162,454,0.737012987012987,0.4616842581957057,1.515234001060067,0.41975308641975306,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_1_a1_000284,258,358,0.5811688311688312,0.568202371959842,2.0295231093340274,0.5232558139534884,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_1_a1_000371,452,164,0.2662337662337662,0.4422756631456667,1.1939776349210305,0.23672566371681417,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_1_a1_007079,314,302,0.4902597402597403,0.7079278846570516,3.5366377621298346,0.6273885350318471,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_3_b1_011776,298,318,0.5162337662337663,0.4622796861159103,1.3916886644660915,0.2516778523489933,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_3_b1_000645,524,92,0.14935064935064934,0.45133985420275435,1.23420245053365,0.24045801526717558,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_3_b1_000761,506,110,0.17857142857142858,0.5336507603420262,1.612332677856981,0.42292490118577075,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_3_b1_001504,264,352,0.5714285714285714,0.616530689977482,2.6118780814707527,0.48863636363636365,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_3_b1_009528,231,385,0.625,0.5138777342418415,1.5777112717842858,0.33766233766233766,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_3_b1_009180,367,249,0.4042207792207792,0.5582112363751047,1.8922544486885513,0.47411444141689374,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_3_b1_005305,563,53,0.08603896103896104,0.42479274473146095,1.0621319914199043,0.19182948490230906,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_5_c1_000132,596,20,0.032467532467532464,0.4865917594661342,1.5362578251190095,0.3238255033557047,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_5_c1_010903,399,217,0.3522727272727273,0.6522763985887547,3.2386338490702125,0.5889724310776943,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_5_c1_008558,550,66,0.10714285714285714,0.519129867758488,1.7570538615257003,0.39454545454545453,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_7_a1_002883,303,313,0.5081168831168831,0.46849993340380874,1.5466761698656002,0.3102310231023102,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_7_a1_004973,460,156,0.2532467532467532,0.4103608758472855,0.9315667285377888,0.17173913043478262,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_7_a1_004975,359,257,0.4172077922077922,0.3000417012096511,0.7767110676357998,0.12256267409470752,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_8_c1_001263,332,284,0.461038961038961,0.49622245295742584,1.8139109812160945,0.3825301204819277,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_8_c1_002215,189,427,0.6931818181818182,0.5977982887572403,2.2594787123977342,0.4603174603174603,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_8_c1_008674,403,213,0.3457792207792208,0.4334670706852057,1.226732651683609,0.27543424317617865,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_8_c1_005671,426,190,0.30844155844155846,0.42028745254141514,1.2195664718233574,0.24413145539906103,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_11_b1_008344,217,399,0.6477272727272727,0.5737407606551009,2.170705547217524,0.4700460829493088,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_11_b1_006008,237,379,0.6152597402597403,0.4436153771311518,1.5124100481349516,0.27848101265822783,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_13_a1_000159,174,442,0.7175324675324676,0.5614998535968088,2.4181235519076067,0.5344827586206896,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_13_a1_000597,71,545,0.8847402597402597,0.4649217992946484,1.7266675928027928,0.29577464788732394,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_13_a1_002279,340,276,0.44805194805194803,0.45339118917792554,1.2688365085498277,0.2529411764705882,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_13_a1_004466,567,49,0.07954545454545454,0.5214052030082093,1.5133902868914506,0.3915343915343915,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_15_b1_007024,350,266,0.4318181818181818,0.44897017298158076,1.365597036803633,0.3514285714285714,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_15_b1_006878,463,153,0.2483766233766234,0.5379686602747071,1.8519758059485694,0.42764578833693306,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_15_b1_006135,506,110,0.17857142857142858,0.5336507603420263,1.612332677856981,0.42292490118577075,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_17_c1_005110,533,83,0.13474025974025974,0.5478766188638409,1.7676529419189824,0.44840525328330205,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_17_c1_005000,505,111,0.18019480519480519,0.4586219233178617,1.337149008578896,0.2693069306930693,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_17_c1_003124,597,19,0.030844155844155844,0.532426839685462,1.760226596149012,0.423785594639866,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap1.chr_RHYNC_scaffold_17_c1_003325,296,320,0.5194805194805194,0.443662146367559,1.3342795516217139,0.23648648648648649,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_2_a2_011992,219,397,0.6444805194805194,0.4308035962897113,1.2673939046292118,0.2237442922374429,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_2_a2_001464,188,428,0.6948051948051948,0.5083890653968395,1.853130431292604,0.44680851063829785,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_2_a2_010818,276,340,0.551948051948052,0.6317573776940153,2.0992826377103566,0.4057971014492754,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_2_a2_010348,122,494,0.801948051948052,0.49254267778162875,2.170438518166106,0.47540983606557374,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_2_a2_009726,238,378,0.6136363636363636,0.32636700344800107,0.930181628950138,0.1722689075630252,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_2_a2_009246,443,173,0.28084415584415584,0.5442879672613511,1.7840048703641003,0.45372460496614,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_4_b2_011460,526,90,0.1461038961038961,0.4636088030316859,1.2357673373270106,0.2376425855513308,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_6_c2_008411,280,336,0.5454545454545454,0.6289903167774052,2.3863719954339087,0.5642857142857143,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_6_c2_003613,227,389,0.6314935064935064,0.46515145308215294,1.9530740129476472,0.3436123348017621,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_6_c2_005845,277,339,0.5503246753246753,0.4998682426221325,1.9483070036239816,0.3862815884476534,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_9_c2_002244,457,159,0.25811688311688313,0.5292561505302179,1.9146821419446727,0.4310722100656455,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_9_c2_008426,217,399,0.6477272727272727,0.5733198138447825,2.164897460949603,0.47465437788018433,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_9_c2_007467,110,506,0.8214285714285714,0.41994882775399345,1.8555414337553175,0.43636363636363634,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_9_c2_005286,551,65,0.10551948051948051,0.42947367091930455,1.034003880856053,0.17785843920145192,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_10_a2_002729,297,319,0.5178571428571429,0.48957215886161404,1.737952877236125,0.37037037037037035,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_10_a2_007582,592,24,0.03896103896103896,0.4468717682938382,1.1591531013278054,0.23141891891891891,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_10_a2_005209,370,246,0.39935064935064934,0.6193521049692119,2.224402780852581,0.4918918918918919,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_12_b2_001590,245,371,0.6022727272727273,0.5215454102788883,1.336395460692157,0.2857142857142857,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_12_b2_002540,45,571,0.926948051948052,0.5089803756498908,2.535239783866165,0.6,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_12_b2_009450,531,85,0.137987012987013,0.4825814685363328,1.5568767093683067,0.3258003766478343,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_12_b2_008140,549,67,0.10876623376623376,0.5717589180859797,2.515578014656985,0.5245901639344263,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_14_a2_007019,356,260,0.42207792207792205,0.41052406513615464,1.1173039976002397,0.20224719101123595,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_14_a2_000621,175,441,0.7159090909090909,0.7140905479502212,3.629945399497,0.7028571428571428,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_14_a2_005888,445,171,0.2775974025974026,0.46926585406594395,1.4236031635819013,0.2808988764044944,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_16_b2_007066,387,229,0.3717532467532468,0.580753870989213,2.3629858517455746,0.49870801033591733,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_16_b2_002231,154,462,0.75,0.41956270383485283,1.3692033203306808,0.2727272727272727,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_18_c2_007396,546,70,0.11363636363636363,0.48150041687044043,1.4406149977758977,0.31135531135531136,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_18_c2_000629,204,412,0.6688311688311688,0.4326194263565488,1.7824618313819152,0.28921568627450983,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_18_c2_006903,148,468,0.7597402597402597,0.5447737217245343,1.8063099285204425,0.3918918918918919,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_18_c2_006469,91,525,0.8522727272727273,0.5349176664701799,2.0938253506411333,0.4725274725274725,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_18_c2_005524,153,463,0.7516233766233766,0.5340355782907216,2.2247142424572077,0.49019607843137253,OG0000122_Skp1
Rhync_austrobrasiliensis_6344D.hic.hap2.chr_RHYNC_scaffold_18_c2_005097,136,480,0.7792207792207793,0.513671108791554,2.3005018688603407,0.49264705882352944,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr1_h1_001019,97,519,0.8425324675324676,0.5144264541137087,2.3153314248994725,0.4948453608247423,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr1_h1_005958,234,382,0.6201298701298701,0.4911486705330681,1.4649340815541554,0.27350427350427353,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr2_h1_006061,302,314,0.5097402597402597,0.5288874415121564,1.9913903960235237,0.40066225165562913,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr2_h1_004384,121,495,0.8035714285714286,0.24241642590770196,1.087074140207425,0.256198347107438,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr3_h1_003012,295,321,0.5211038961038961,0.48441168367454807,1.5807955266772338,0.31186440677966104,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr4_h1_005330,489,127,0.20616883116883117,0.5374874977778106,1.5934873135614724,0.39059304703476483,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr4_h1_004181,234,382,0.6201298701298701,0.48079529172505797,1.4197949156923446,0.2564102564102564,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr4_h1_002256,531,85,0.137987012987013,0.5141395870815599,1.6388663210219054,0.4011299435028249,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr4_h1_002437,247,369,0.599025974025974,0.579846928529982,2.2059831353040797,0.5425101214574899,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr5_h1_000110,489,127,0.20616883116883117,0.5661054012692255,1.8441220894214343,0.3476482617586912,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr5_h1_000588,485,131,0.21266233766233766,0.4792265428469326,1.496107068244289,0.3030927835051546,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr5_h1_001632,207,409,0.663961038961039,0.5620414045872453,2.1655181442003655,0.5024154589371981,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap1.out_JBAT.FINAL.chr_RHYNC_Chr5_h1_002229,469,147,0.23863636363636365,0.42787434933356194,1.0111941633718493,0.18976545842217485,OG0000122_Skp1
Rhync_ciliata_6041A.hic.hap2.out_JBAT.FINAL.chr_RHYNC_Chr1_h2_000437,468,148,0.24025974025974026,0.4872951945095424,1.5759470892383063,0.344017094017094,OG0000122_Skp1
